covidRelatedDeaths, totalExposures, facilityPopulationExposures, avgHappiness, residentInfections, facilityPopulationInfections, residentExposures1,100,4.0,47.864259120037914,1.0,5.0,0.0
1,94,5.0,48.30124413403505,1.0,6.0,0.0
1,5,0.0,48.42399475289709,1.0,1.0,0.0
1,9,3.0,46.57223109277615,1.0,4.0,0.0
1,11,4.0,47.18376084047526,1.0,5.0,0.0
1,93,6.0,48.06214545886771,1.0,6.0,0.0
1,100,4.0,47.628369011702624,1.0,5.0,0.0
1,5,0.0,48.50145570710585,1.0,1.0,0.0
1,100,6.0,47.23073473437747,1.0,7.0,0.0
1,8,0.0,47.001613183988546,1.0,1.0,0.0
1,98,5.0,47.08851565292515,1.0,5.0,0.0
1,101,7.0,47.88946622568629,1.0,8.0,0.0
1,104,4.0,48.09936935834111,1.0,5.0,0.0
1,87,6.0,47.93000877579806,1.0,7.0,0.0
1,94,6.0,47.42736154753054,1.0,6.0,0.0
1,96,4.0,48.30758465548145,1.0,5.0,0.0
1,97,6.0,47.79329705184536,1.0,6.0,0.0
1,9,1.0,47.16281271506079,1.0,2.0,0.0
1,89,7.0,48.191705612978836,1.0,5.0,0.0
1,6,0.0,44.23766817300082,1.0,1.0,0.0
1,89,5.0,47.36240412015076,1.0,5.0,0.0
1,98,6.0,46.40620844654275,1.0,6.0,0.0
1,97,4.0,46.34982445531564,1.0,5.0,0.0
1,6,4.0,47.6388372593861,1.0,5.0,0.0
1,7,0.0,47.27574125510414,1.0,1.0,0.0
1,96,5.0,48.21833579389251,1.0,6.0,0.0
1,95,5.0,46.159372265375396,1.0,6.0,0.0
1,5,0.0,48.97120920792219,1.0,1.0,0.0
1,94,5.0,46.73877397177584,1.0,5.0,0.0
1,2,0.0,47.18358646719136,1.0,1.0,0.0
1,95,4.0,45.76213406334487,1.0,5.0,0.0
1,3,0.0,45.7766525097433,1.0,1.0,0.0
1,5,0.0,47.061078658727666,1.0,1.0,0.0
1,101,6.0,46.63272616155923,1.0,7.0,0.0
1,97,4.0,47.76607462865199,1.0,5.0,0.0
1,101,7.0,47.690062523900146,1.0,8.0,0.0
1,9,0.0,47.214147232816714,1.0,1.0,0.0
1,95,6.0,47.39600513755728,1.0,6.0,0.0
1,89,6.0,46.949976827568285,1.0,6.0,0.0
1,75,5.0,45.64242568342156,1.0,5.0,0.0
1,0,0.0,47.90104951503038,1.0,1.0,0.0
1,100,7.0,49.100533827104506,1.0,6.0,0.0
1,12,4.0,46.61773890194264,1.0,4.0,0.0
1,96,6.0,47.186290802938906,1.0,6.0,0.0
1,8,0.0,48.61906699797224,1.0,1.0,0.0
1,101,6.0,46.42924185404188,1.0,6.0,0.0
1,95,5.0,48.11427664518412,1.0,6.0,0.0
1,88,5.0,48.140336855965465,1.0,5.0,0.0
1,97,6.0,47.67088274277531,1.0,6.0,0.0
1,96,5.0,45.97511677840015,1.0,5.0,0.0
1,110,4.0,46.86131187582953,1.0,5.0,0.0
1,101,7.0,47.006542819429896,1.0,5.0,0.0
1,96,6.0,46.74435544304849,1.0,5.0,0.0
1,92,5.0,48.63598087377379,1.0,6.0,0.0
1,6,0.0,47.94373961770022,1.0,1.0,0.0
1,96,7.0,46.775002564341506,1.0,7.0,0.0
1,88,5.0,46.45056092803159,1.0,5.0,0.0
1,103,4.0,47.195020215702264,1.0,5.0,0.0
1,103,5.0,45.755801177328486,1.0,6.0,0.0
1,6,0.0,48.89503683208226,1.0,1.0,0.0
1,93,6.0,45.22477357037214,1.0,7.0,0.0
1,2,0.0,47.47852153181382,1.0,1.0,0.0
1,7,0.0,45.78912418984809,1.0,1.0,0.0
1,86,6.0,48.19349198865538,1.0,7.0,0.0
1,97,5.0,48.05159834680926,1.0,5.0,0.0
1,4,0.0,47.15207004461717,1.0,1.0,0.0
1,4,0.0,47.23440778914579,1.0,1.0,0.0
1,99,6.0,47.95875306230306,1.0,6.0,0.0
1,106,6.0,47.55689983719355,1.0,7.0,0.0
1,98,5.0,46.2842475672109,1.0,6.0,0.0
1,94,5.0,47.85178942046252,1.0,5.0,0.0
1,103,6.0,45.68624758350171,1.0,6.0,0.0
1,106,4.0,48.723689040626255,1.0,5.0,0.0
1,98,5.0,45.72508536611004,1.0,6.0,0.0
1,7,0.0,46.05751933678379,1.0,1.0,0.0
1,5,0.0,47.938271456019145,1.0,1.0,0.0
1,95,5.0,47.183697988408994,1.0,5.0,0.0
1,95,6.0,46.169245129969866,1.0,7.0,0.0
1,6,3.0,46.8111069579202,1.0,4.0,0.0
1,4,0.0,44.89841029037491,1.0,1.0,0.0
1,98,5.0,47.45382036236312,1.0,6.0,0.0
1,7,0.0,47.31215696945724,1.0,1.0,0.0
1,100,6.0,47.2346215889386,1.0,6.0,0.0
1,96,5.0,46.53770110725271,1.0,6.0,0.0
1,97,5.0,47.99509045156933,1.0,5.0,0.0
1,92,5.0,46.0866166063293,1.0,5.0,0.0
1,104,5.0,47.004017677407795,1.0,6.0,0.0
1,7,4.0,46.83707136134828,1.0,5.0,0.0
1,3,0.0,48.37793091693084,1.0,1.0,0.0
1,106,4.0,47.12559030048518,1.0,5.0,0.0
1,9,3.0,47.14891137664524,1.0,4.0,0.0
1,6,0.0,46.280433646815624,1.0,1.0,0.0
1,5,0.0,48.36319724972096,1.0,1.0,0.0
1,102,8.0,46.16712001033794,1.0,7.0,0.0
1,7,0.0,47.80936041326374,1.0,1.0,0.0
1,92,4.0,46.83635727526257,1.0,5.0,0.0
1,9,4.0,46.632030552113655,1.0,5.0,0.0
1,97,6.0,47.364569049291894,1.0,6.0,0.0
1,99,5.0,47.01828857459723,1.0,6.0,0.0
1,83,6.0,48.25955025604008,1.0,6.0,0.0
